1911426,
605910868,
2063221,
585904953,
22774296,
3499427,
5389675,
15788113,
2681797,
84188405,
154245177,
1208943,
8646307,
63938836,
21449740,
2243197,
5460318,
14689454,
4863125,
20986412,
19529405,
265485997,
203143203,
431844,
15524961,
263404968,
33789951,
1267361,
1203736,
191284402,
3035959,
11155685,
7592306,
229995110,
1204836,
47471193,
14781105,
23818051,
95226142,
4794068,
346681446,
23334879,
228594011,
103269008,
2165146,
2463400,
10043441,
19829976,
17870066,
4110514,
269409329,
1663435,
10957431,
86878832,
20256562,
207269627,
106897233,
100888023,
25419010,
16801580,
105448702,
103019922,
146278994,
2278511,
307851039,
16578971,
13046766,
229442154,
1511154,
201520118,
1428293,
23864932,
184269571,
2773654,
3818534,
198459140,
138274521,
21057585,
9253236,
12189315,
71594847,
6945704,
24093060,
28550599,
14242593,
272048540,
5227084,
25622791,
38086059,
17268335,
3653085,
19492893,
36698766,
29907051,
118329250,
2576184,
104372920,
153808595,
14552108,
304496261,
21993625,
18099091,
26091404,
2905842,
43060860,
1332017,
457734,
2425946,
297206535,
112434777,
1032669,
20452067,
52225776,
29372820,
8318562,
123529572,
248340730,
12782861,
6285902,
513524290,
57769708,
2032605,
3021807,
31541861,
28084787,
57363271,
2668051,
16521330,
13278486,
14003610,
227281678,
3028232,
187368112,
1441565,
14243476,
123064807,
1670196,
199011350,
14344343,
102633199,
102188481,
28401995,
238305732,
550470307,
4561755,
22404832,
3186138,
22172452,
34282706,
76573893,
2394200,
215501446,
12791692,
244324491,
11791174,
18363009,
20067408,
837000,
31570736,
22048695,
12151946,
9338496,
29436679,
7235692,
195403883,
51856313,
10920407,
6551991,
53134182,
27521361,
24274551,
9645878,
1847083,
4595009,
95288798,
66784850,
10947754,
7422802,
190047166,
905546,
84626434,
24121050,
1348713,
128490597,
19329592,
13164652,
172180481,
8289542,
5334198,
3014684,
65350099,
12760850,
3816577,
21542252,
201769695,
3765794,
62246975,
62241829,
2641365,
130523710,
315661632,
37347492,
6562539,
223583491,
106974421,
95199760,
120174726,
1240945,
33360284,
16281511,
21430383,
4274071,
1383725,
45967231,
9671221,
39648908,
4569694,
6036039,
12079124,
220653854,
3260439,
68440536,
10617671,
42521404,
80352600,
86611295,
26271284,
28404204,
4829802,
35504190,
26778270,
6112310,
12921490,
310326717,
70588107,
28706888,
219016744,
175430003,
231858658,
144440388,
69597881,
492451499,
24956718,
7090237,
15585967,
45290307,
872733,
13970341,
120207462,
56272165,
123170366,
105584563,
11519436,
27619881,
27908006,
3100727,
102390601,
2443681,
3554913,
1792420,
18649555,
2289919,
50957665,
29096296,
15940039,
38537180,
9186619,
42921964,
4274071,
129235806,
43317083,
184926042,
25326440,
5057585,
1759748,
9741319,
2103971,
31635157,
106015378,
337552460,
32690129,
12537022,
31086935,
32652196,
5284359,
196762833,
4426747,
1714894,
1334661,
60633502,
4918794,
131855078,
1891685,
67150311,
3372164,
1321354,
28901033,
93857193,
104717842,
7781753,
13914513,
67541677,
2362059,
15521430,
2805581,
43659151,
27427848,
438145,
196508086,
23735387,
8197231,
75281985,
1035416,
18569383,
973142,
39043512,
36937733,
2901961,
1333180,
6608412,
2607326,
436480108,
8306244,
106215441,
207895141,
3141587,
19216458,
2146760,
15988977,
2515048,
42391487,
111255975,
55491895,
2044865,
52844009,
32074569,
204877917,
213325121,
4356501,
1238308,
83440471,
9383505,
233098227,
276797046,
17092889,
93169223,
9907086,
3736479,
1116202,
73349792,
95063609,
6562539,
210731367,
13762346,
7697325,
245397488,
117252654,
6939160,
159569788,
115233022,
113474375,
103903063,
21403251,
13019985,
5792169,
31120942,
30658178,
46976887,
436700661,
274498203,
7848603,
15892791,
864670,
2406029,
6591494,
70965478,
2027345,
30459624,
45029015,
27134770,
57935843,
72853018,
2324381,
98036392,
55478429,
29724675,
1197775,
4561755,
265522,
28901033,
22278674,
4142809,
3924059,
24915071,
1170273,
332608316,
118120437,
377968861,
244110934,
22108080,
10916539,
116791017,
170402024,
146410903,
83228986,
25828119,
2786577,
139977595,
115990578,
2118357,
169211782,
107512737,
42457781,
414718189,
26424459,
17347288,
30740632,
10742468,
1834982,
51108393,
109752540,
310328873,
54935476,
18990987,
120706535,
549999473,
201085477,
1339079,
1514265,
73128500,
4779496,
31535890,
27962853,
227515003,
50011867,
23500164,
25352265,
12299321,
103268061,
48869589,
13019985,
23487967,
31044951,
1435331,
286162615,
32675285,
15674634,
213817693,
495236258,
1482859,
12563312,
105480968,
2995158,
93301484,
100603344,
11135704,
13945256,
597450,
1129511,
293200344,
173486591,
29907336,
41877973,
12837805,
1118662,
255624906,
247149645,
21820268,
55067948,
6921202,
72428245,
26520658,
18722142,
139232822,
17246689,
